Latitude,Longitude,Limiar_Mediana_ms,Limiar_Q90_ms,Limiar_Q95_ms,Limiar_Q99_ms,Limiar_Maximo_ms
-10.25,-62.5,1.4404273,2.4888828,2.874935,3.7570407,5.194348
-10.25,-62.25,1.4188299,2.4752116,2.8412528,3.7381804,5.2156463
-10.25,-62.0,1.4025543,2.455222,2.8139102,3.7165766,5.028805
-10.25,-61.75,1.4461656,2.48624,2.8340912,3.6769798,4.975147
-10.25,-61.5,1.488223,2.5192182,2.892112,3.6893072,4.842155
-10.25,-61.25,1.4518455,2.4739552,2.8391318,3.6495144,4.710912
-10.25,-61.0,1.3808491,2.393148,2.740137,3.5436463,4.750572
-10.25,-60.75,1.3772767,2.3508344,2.687544,3.4226198,4.5808945
-10.25,-60.5,1.3636442,2.3591297,2.69388,3.3621018,4.5929875
-10.25,-60.25,1.3833623,2.428449,2.7610247,3.4327807,4.698555
-10.25,-60.0,1.4131206,2.4928403,2.8347473,3.5971458,4.889176
-10.25,-59.75,1.4341679,2.5363896,2.8760862,3.6907864,5.1579027
-10.25,-59.5,1.4291987,2.5298238,2.8766062,3.7603981,5.2458825
-10.25,-59.25,1.3824447,2.5227277,2.8826194,3.8072846,5.28307
-10.25,-59.0,1.3417747,2.573547,2.9366941,3.8813505,5.262767
-10.25,-58.75,1.4219124,2.6368277,3.0029976,4.0109296,5.4442577
-10.25,-58.5,1.4669473,2.6922388,3.170766,4.281091,5.878542
-10.25,-58.25,1.4399048,2.6419325,3.0594242,4.182955,5.7207656
-10.25,-58.0,1.4160144,2.6914651,3.1655397,4.2129173,5.853151
-10.25,-57.75,1.4980913,2.7949324,3.243316,4.3891892,5.993079
-10.25,-57.5,1.5657511,2.8162525,3.205232,4.3588405,6.0541625
-10.25,-57.25,1.556416,2.7303376,3.0695548,4.1393614,5.6886067
-10.25,-57.0,1.5002694,2.6236858,2.9650433,3.8953204,5.266205
-10.25,-56.75,1.4729576,2.617183,2.9457154,3.8573875,5.0228662
-10.25,-56.5,1.5636588,2.7755375,3.0333385,3.7347806,4.8275075
-10.25,-56.25,1.5831194,2.675245,2.990529,3.6401703,5.038576
-10.25,-56.0,1.5117819,2.539537,2.890851,3.5319426,4.966892
-10.25,-55.75,1.4780661,2.496381,2.8420467,3.5144157,4.942389
-10.25,-55.5,1.4668465,2.487722,2.8223143,3.4790158,4.831563
-10.25,-55.25,1.483455,2.5003579,2.8213565,3.410945,4.748193
-10.25,-55.0,1.484292,2.497586,2.8071373,3.3964741,4.67451
-10.25,-54.75,1.5027895,2.5225832,2.8182065,3.3450923,4.5608025
-10.25,-54.5,1.6040738,2.6909878,2.940628,3.4041278,4.5185485
-10.25,-54.25,1.7111251,2.802893,3.0435426,3.4851184,4.745405
-10.25,-54.0,1.6572602,2.757109,3.0096347,3.4777453,4.962024
-10.25,-53.75,1.5270443,2.5201077,2.800957,3.357314,5.1434107
-10.25,-53.5,1.5061576,2.52385,2.799093,3.3616316,4.763978
-10.25,-53.25,1.4864359,2.581454,2.8611681,3.3603036,4.2023387
-10.25,-53.0,1.4878113,2.651786,2.9498773,3.3872721,4.3179083
-10.25,-52.75,1.5188618,2.676103,2.958819,3.4042554,4.3646483
-10.25,-52.5,1.5481181,2.6674144,2.9660625,3.5146039,4.4649844
-10.25,-52.25,1.5490226,2.7031894,2.9974105,3.6255758,4.4571743
-10.25,-52.0,1.5014381,2.680287,2.9483778,3.4354353,4.4295864
-10.25,-51.75,1.5444252,2.7226615,2.9848855,3.4379172,4.4182825
-10.25,-51.5,1.5759306,2.7813342,3.0741827,3.5885592,4.398952
-10.25,-51.25,1.4757346,2.610579,2.9755466,3.5646012,4.3993254
-10.25,-51.0,1.4843897,2.6213582,2.9789462,3.600963,4.527178
-10.25,-50.75,1.5272352,2.7354228,3.117198,3.8005562,5.3959284
-10.25,-50.5,1.6271899,2.8513606,3.2812252,4.018226,6.197896
-10.25,-50.25,1.6739666,2.902974,3.3706708,4.1071544,6.433633
-10.25,-50.0,1.6532767,2.887728,3.326557,4.0792656,6.3130784
-10.25,-49.75,1.6484685,2.9021504,3.3455844,4.1763034,6.677721
-10.25,-49.5,1.6654655,2.9037368,3.3823247,4.4318657,6.79625
-10.25,-49.25,1.6414249,2.8800066,3.4163532,4.9520187,6.7370524
-10.25,-49.0,1.6475939,3.0584028,3.6499407,5.1912436,6.6069527
-10.25,-48.75,1.566946,3.0659137,3.7369142,5.143537,6.402926
-10.25,-48.5,1.4617822,2.8929193,3.6510243,5.156468,6.42587
-10.25,-48.25,1.4543772,3.0702703,3.901621,5.343745,6.7155814
-10.25,-48.0,1.6032844,3.4356165,4.1350784,5.345361,6.8240747
-10.25,-47.75,1.7298903,3.2964854,3.862231,4.910722,6.585277
-10.25,-47.5,1.7124543,3.2793462,3.8627849,5.0291743,6.8690534
-10.25,-47.25,1.9440554,3.8619752,4.6493206,5.9981203,7.826608
-10.25,-47.0,1.9270949,4.0811396,5.0348034,6.4507365,7.972028
-10.25,-46.75,1.9120388,4.2715235,5.2714963,6.562449,7.9314094
-10.25,-46.5,1.9819345,4.6892114,5.6239595,6.9622955,8.406755
-10.25,-46.25,2.1272492,4.9220843,5.743234,6.9502316,8.769629
-10.25,-46.0,2.1780255,4.8453526,5.5447435,6.6366415,8.568366
-10.25,-45.75,2.1460862,4.6214075,5.2104726,6.3281536,7.985336
-10.25,-45.5,2.1572866,4.468666,4.968011,6.085441,8.011048
-10.25,-45.25,2.247933,4.2117996,4.6975036,5.6281447,7.502773
-10.25,-45.0,2.107542,3.8120575,4.2160616,5.1037455,7.0258484
-10.25,-44.75,2.1040215,3.9138353,4.2901583,5.09539,6.9646316
-10.25,-44.5,2.2660427,4.2688513,4.617778,5.408957,7.1846075
-10.25,-44.25,2.4807093,4.5306506,4.882789,5.699886,7.2278295
-10.25,-44.0,2.7893434,4.757309,5.1366224,5.9768844,7.4298196
-10.25,-43.75,3.0820022,4.962379,5.350878,6.202372,7.5601964
-10.25,-43.5,3.2294908,5.113935,5.5209627,6.4438295,7.8926578
-10.25,-43.25,3.3041658,5.2976108,5.74265,6.7251863,8.231054
-10.25,-43.0,3.4297476,5.475893,5.953891,6.863162,8.350077
-10.25,-42.75,3.5366602,5.653722,6.1225185,7.03873,8.571831
-10.25,-42.5,3.6629744,5.6821313,6.177309,7.075875,8.720898
-10.25,-42.25,3.3578467,5.2135725,5.7074,6.6462493,8.433004
-10.25,-42.0,3.1064577,4.7859483,5.3071747,6.3204527,8.202149
-10.25,-41.75,3.1964538,4.875958,5.412054,6.435292,8.150176
-10.25,-41.5,3.571825,5.33671,5.913438,6.921356,8.112548
-10.25,-41.25,3.694162,5.540742,6.101913,6.9594336,8.302404
-10.25,-41.0,3.3977127,5.2523375,5.788718,6.542097,7.726662
-10.25,-40.75,3.4912314,5.5496345,6.16176,7.0682735,8.561298
-10.25,-40.5,4.4581556,6.215503,6.7370753,7.6893306,9.091365
-10.25,-40.25,4.146588,5.676828,6.0906563,6.8607354,8.172916
-10.25,-40.0,4.114771,5.866554,6.3548746,7.2151785,8.764179
-10.25,-39.75,4.1518908,5.9482946,6.434051,7.411027,8.820334
-10.25,-39.5,4.080657,5.7295976,6.171631,7.050156,8.538474
-10.25,-39.25,4.19802,5.744636,6.1788807,7.0014815,8.265018
-10.25,-39.0,4.395499,5.9015317,6.327113,7.2356935,8.615996
-10.25,-38.75,4.2659187,5.622884,6.046054,6.881358,8.429073
-10.25,-38.5,3.9174032,5.265177,5.697651,6.453181,7.957014
-10.25,-38.25,3.515987,4.924187,5.342289,6.167902,7.40242
-10.25,-38.0,3.527837,4.918062,5.3490033,6.1376667,7.2166834
-10.25,-37.75,3.67914,5.1294637,5.576501,6.3118615,7.654168
-10.25,-37.5,3.5249207,4.9883,5.3931403,6.1058764,7.3758073
-10.25,-37.25,3.2962465,4.7494216,5.1065598,5.733581,6.7374606
-10.25,-37.0,3.0846605,4.5896926,4.9457345,5.471532,6.3541813
-10.25,-36.75,2.9380732,4.6000557,4.9276233,5.3989635,6.5199685
-10.25,-36.5,3.1645966,4.991969,5.2744074,5.807132,6.8278637
-10.25,-36.25,4.267459,5.895419,6.2410603,6.9715743,8.207727
-10.25,-36.0,5.6239376,7.2806187,7.8013353,8.786633,10.476783
-10.25,-35.75,6.209903,8.101799,8.666484,9.782513,11.993895
-10.25,-35.5,6.2877626,8.20398,8.759717,9.885054,11.599415
-10.25,-35.25,6.3735294,8.306575,8.883391,9.992548,11.567946
-10.25,-35.0,6.456939,8.362517,8.950954,10.124249,11.787562
-10.25,-34.75,6.527468,8.433463,9.0596285,10.18637,11.924076
-10.25,-34.5,6.6299477,8.5705185,9.19468,10.268139,12.329773
-10.25,-34.25,6.7350564,8.671971,9.315567,10.390986,12.34955
-10.25,-34.0,6.7524376,8.707897,9.353896,10.384169,12.251114
-10.25,-33.75,6.8926454,8.862417,9.512379,10.549013,12.351503
-10.25,-33.5,6.945427,8.894615,9.549154,10.5392,12.471703
-10.25,-33.25,7.005703,8.9956455,9.60881,10.6385355,12.551961
-10.25,-33.0,7.051962,9.026582,9.633572,10.659378,12.509912
-10.25,-32.75,7.111641,9.093397,9.698168,10.719435,12.483384
-10.25,-32.5,7.1653337,9.151586,9.764737,10.7846775,12.490445
-10.25,-32.25,7.1991987,9.2209835,9.814358,10.810494,12.52123
-10.25,-32.0,7.2400856,9.267838,9.8437195,10.855537,12.554514
-10.25,-31.75,7.262596,9.285096,9.883024,10.881404,12.572142
-10.25,-31.5,7.3197284,9.3485155,9.963353,10.919443,12.717566
-10.25,-31.25,7.3404946,9.348539,9.93684,10.883738,12.662634
-10.25,-31.0,7.386065,9.397484,9.972913,10.953595,12.5493
-10.25,-30.75,7.423774,9.412503,10.007221,10.931481,12.430859
-10.25,-30.5,7.442868,9.444487,10.024951,10.939576,12.391077
-10.25,-30.25,7.4698887,9.4874,10.040534,10.942192,12.535078
-10.25,-30.0,7.4923143,9.5160675,10.061345,10.976107,12.416709
-10.25,-29.75,7.5263453,9.521635,10.075795,10.98087,12.106022
-10.25,-29.5,7.545824,9.540591,10.078827,11.056112,12.046304
-10.25,-29.25,7.5690956,9.555204,10.083297,11.074723,12.151064
-10.25,-29.0,7.5941687,9.55359,10.119106,11.051594,12.352751
-10.25,-28.75,7.611879,9.58035,10.141558,11.052216,12.43862
-10.25,-28.5,7.6254234,9.6059265,10.123947,11.078866,12.376835
-10.25,-28.25,7.653764,9.633616,10.156002,11.071693,12.341281
-10.25,-28.0,7.6606097,9.639323,10.169936,11.075047,12.439445
-10.25,-27.75,7.669258,9.659827,10.168218,11.064313,12.544197
-10.25,-27.5,7.7044106,9.676687,10.200337,11.092013,12.650047
-10.25,-27.25,7.709224,9.666148,10.192628,11.090565,12.854418
-10.25,-27.0,7.724899,9.672915,10.214706,11.102578,13.150388
-10.25,-26.75,7.731289,9.682976,10.189852,11.086586,12.961663
-10.25,-26.5,7.7423177,9.703384,10.19543,11.096574,13.005178
-10.25,-26.25,7.750188,9.697425,10.203136,11.098443,13.117959
-10.25,-26.0,7.740075,9.710669,10.216767,11.147883,12.952623
-10.25,-25.75,7.7407413,9.726814,10.222547,11.163112,12.732708
-10.25,-25.5,7.7524886,9.739059,10.253399,11.162676,12.634545
-10.25,-25.25,7.744726,9.736369,10.275402,11.162421,12.618907
-10.25,-25.0,7.773462,9.778204,10.299804,11.269436,12.625083
-10.25,-24.75,7.770487,9.761411,10.300705,11.262498,12.7392845
-10.25,-24.5,7.7754374,9.783519,10.284496,11.297992,12.919044
-10.25,-24.25,7.774368,9.781363,10.297024,11.284572,12.970563
-10.25,-24.0,7.7925067,9.79604,10.313105,11.280995,12.921488
-10.25,-23.75,7.7829256,9.768107,10.328634,11.278054,12.825703
-10.25,-23.5,7.7867107,9.775307,10.326972,11.2713995,12.79554
-10.25,-23.25,7.782261,9.773203,10.33689,11.327425,12.794761
-10.25,-23.0,7.776165,9.771303,10.330874,11.352043,12.751696
-10.25,-22.75,7.789134,9.769498,10.340656,11.344477,12.769681
-10.25,-22.5,7.7919292,9.736724,10.3688,11.32456,12.69302
-10.25,-22.25,7.806189,9.750098,10.376933,11.371257,12.603644
-10.25,-22.0,7.7979927,9.764477,10.398218,11.3641405,12.629836
-10.25,-21.75,7.7790165,9.777261,10.376841,11.330778,12.737781
-10.25,-21.5,7.7769637,9.772895,10.355296,11.340102,12.846496
-10.25,-21.25,7.7802734,9.784819,10.364613,11.3316345,12.879904
-10.25,-21.0,7.772685,9.785237,10.354951,11.302347,12.944439
-10.25,-20.75,7.770193,9.783594,10.3454895,11.292468,13.0198345
-10.25,-20.5,7.763818,9.765799,10.323653,11.298213,13.032119
-10.25,-20.25,7.7723417,9.769444,10.316421,11.328979,13.022036
-10.25,-20.0,7.76578,9.760753,10.312049,11.334812,13.075977
-10.25,-19.75,7.7617,9.74505,10.310063,11.337442,13.004629
-10.25,-19.5,7.760508,9.730345,10.314661,11.35736,12.916449
-10.25,-19.25,7.7554092,9.707204,10.322436,11.365851,12.875772
-10.25,-19.0,7.746991,9.711483,10.300833,11.390819,12.904785
-10.25,-18.75,7.740197,9.707546,10.287605,11.444825,12.960529
-10.25,-18.5,7.736825,9.677609,10.2671995,11.428575,12.948649
-10.25,-18.25,7.7358427,9.678814,10.265523,11.397569,12.996776
-10.25,-18.0,7.7292323,9.667691,10.263956,11.3681135,13.009958
-10.25,-17.75,7.7156487,9.65386,10.250416,11.366897,12.947508
-10.25,-17.5,7.711707,9.654936,10.225338,11.316047,12.872462
-10.25,-17.25,7.7016277,9.655119,10.190464,11.308679,13.019077
-10.25,-17.0,7.696554,9.643195,10.171011,11.331367,13.081099
-10.25,-16.75,7.683197,9.634932,10.148585,11.334797,12.901303
-10.25,-16.5,7.685877,9.627293,10.152666,11.371816,12.928236
-10.25,-16.25,7.674553,9.621838,10.154236,11.364015,12.926109
-10.25,-16.0,7.660664,9.595062,10.144134,11.339064,12.736509
-10.25,-15.75,7.650779,9.592166,10.141316,11.313444,12.707463
-10.25,-15.5,7.631903,9.575623,10.155029,11.320824,12.719193
-10.25,-15.25,7.6359406,9.584164,10.141882,11.303546,12.74362
-10.25,-15.0,7.6193705,9.572441,10.132078,11.318235,12.737968
-10.5,-85.0,6.994334,9.27042,9.987701,11.305411,13.695274
-10.5,-84.75,6.9641976,9.240683,9.954982,11.289804,13.636091
-10.5,-84.5,6.920451,9.210921,9.901023,11.226955,13.669349
-10.5,-84.25,6.8809023,9.176187,9.8779545,11.208227,13.594214
-10.5,-84.0,6.857255,9.148964,9.8462,11.204699,13.453612
-10.5,-83.75,6.836423,9.119038,9.825088,11.177568,13.539521
-10.5,-83.5,6.7973514,9.074862,9.7708845,11.108778,13.844752
-10.5,-83.25,6.8043613,9.09235,9.791506,11.14449,14.121369
-10.5,-83.0,6.765233,9.04832,9.711962,11.102546,13.962404
-10.5,-82.75,6.764744,9.040329,9.705052,11.10503,13.66862
-10.5,-82.5,6.706538,8.971526,9.656265,11.062513,13.698405
-10.5,-82.25,6.6570787,8.9029045,9.6135025,10.958323,13.645935
-10.5,-82.0,6.6275635,8.862021,9.576886,10.898573,13.730705
-10.5,-81.75,6.597527,8.8128395,9.525957,10.854652,13.7420845
-10.5,-81.5,6.561825,8.754197,9.442957,10.791623,13.716853
-10.5,-81.25,6.5854955,8.765306,9.450449,10.844549,13.694272
-10.5,-81.0,6.520562,8.642971,9.312764,10.733972,13.635016
-10.5,-80.75,6.519885,8.648062,9.32579,10.769961,13.675718
-10.5,-80.5,6.5027304,8.572035,9.247165,10.651573,13.5746355
-10.5,-80.25,6.517761,8.572207,9.249576,10.622435,13.61982
-10.5,-80.0,6.4810314,8.514885,9.203025,10.551995,13.490412
-10.5,-79.75,6.4200525,8.490603,9.168412,10.498554,13.316303
-10.5,-79.5,6.4147596,8.499462,9.176358,10.540448,13.179383
-10.5,-79.25,6.428583,8.492478,9.141442,10.405797,12.836384
-10.5,-79.0,6.425153,8.482856,9.081587,10.411065,12.461641
-10.5,-78.75,6.318671,8.35944,8.931717,10.188984,11.983325
-10.5,-78.5,6.36754,8.453336,8.990797,10.294755,12.118802
-10.5,-78.25,6.2812634,8.311562,8.881394,10.139366,12.1198845
-10.5,-78.0,4.009697,5.474289,5.921689,6.667499,8.608309
-10.5,-77.75,1.3754004,3.3895729,3.689202,4.1282744,4.94975
-10.5,-77.5,0.70962906,2.578046,2.7947402,3.1092784,3.6128745
-10.5,-77.25,1.0413284,2.2819753,2.461269,2.717048,3.2407155
-10.5,-77.0,1.0166706,1.9548961,2.179149,2.5180266,3.0797772
-10.5,-76.75,1.3197174,2.363289,2.856209,4.027168,5.650884
-10.5,-76.5,1.3899364,3.1704717,3.6049051,4.176203,5.1502886
-10.5,-76.25,1.5801382,3.0211797,3.3079545,3.7355418,5.1456294
-10.5,-76.0,1.3965755,2.7980394,3.0653973,3.5994997,4.9101553
-10.5,-75.75,0.9440396,2.4101717,2.6111057,2.9846454,3.6880746
-10.5,-75.5,0.7622842,1.9141916,2.0730276,2.3728006,2.8661215
-10.5,-75.25,0.76456463,1.674728,1.845091,2.103385,2.6073973
-10.5,-75.0,0.88215005,1.7824795,2.0356898,2.3953912,3.3756018
-10.5,-74.75,1.0520186,2.0126638,2.26081,2.6911602,3.711751
-10.5,-74.5,0.9611333,2.0884147,2.4180362,3.002453,5.2927256
-10.5,-74.25,1.0444243,1.8087736,2.1103992,2.6710684,4.187718
-10.5,-74.0,0.9631869,1.7690539,2.053524,2.6843548,3.9777522
-10.5,-73.75,1.0107265,2.0621753,2.4312656,3.1393619,4.306982
-10.5,-73.5,1.2074773,2.2697816,2.616922,3.3588903,4.4146266
-10.5,-73.25,1.2507671,2.2379584,2.5652406,3.2835414,4.7291203
-10.5,-73.0,1.2678692,2.2297704,2.5396225,3.3064187,5.333392
-10.5,-72.75,1.4110942,2.3891914,2.7282465,3.5717576,5.6180196
-10.5,-72.5,1.5611755,2.5751128,2.9630177,3.8702445,5.9715652
-10.5,-72.25,1.7028878,2.7205036,3.1155555,4.0251923,6.2047606
-10.5,-72.0,1.6855364,2.6745467,3.0896673,3.9790883,5.8160777
-10.5,-71.75,1.624466,2.5985072,2.9888759,3.8771622,5.623385
-10.5,-71.5,1.5907391,2.5956695,2.9895773,3.8213053,5.591295
-10.5,-71.25,1.6340809,2.640261,3.012951,3.860738,5.4065123
-10.5,-71.0,1.701839,2.6831617,3.0517821,3.82763,5.402578
-10.5,-70.75,1.7177386,2.7111168,3.0649767,3.8469303,5.4366856
-10.5,-70.5,1.707838,2.7126205,3.0541792,3.8501494,5.309867
-10.5,-70.25,1.7103817,2.7024894,3.0712304,3.8279288,5.28051
-10.5,-70.0,1.6860201,2.6906617,3.045868,3.8036253,5.295821
-10.5,-69.75,1.6929102,2.6931026,3.074346,3.8079274,5.6324263
-10.5,-69.5,1.7313722,2.7271628,3.1009192,3.823703,5.7468762
-10.5,-69.25,1.77596,2.770503,3.1431499,3.8777008,5.736405
-10.5,-69.0,1.7608862,2.7565885,3.114856,3.8172994,5.6989408
-10.5,-68.75,1.7090707,2.7232075,3.0669584,3.8181531,5.625653
-10.5,-68.5,1.6734523,2.6842084,3.0309963,3.812947,5.564991
-10.5,-68.25,1.6657195,2.6857142,3.033272,3.8095891,5.571673
-10.5,-68.0,1.665854,2.690537,3.0548797,3.8260608,5.9117565
-10.5,-67.75,1.6905354,2.715103,3.0765374,3.8829947,5.8106537
-10.5,-67.5,1.7259922,2.715626,3.0874655,3.9098332,5.4576387
-10.5,-67.25,1.7036284,2.6871257,3.036131,3.8695276,5.302512
-10.5,-67.0,1.7019823,2.706791,3.052097,3.850303,5.2741156
-10.5,-66.75,1.6993062,2.7011867,3.0513892,3.8640747,5.5237327
-10.5,-66.5,1.7008998,2.6956046,3.0392041,3.879105,5.541631
-10.5,-66.25,1.6822679,2.676098,3.0103996,3.8335764,5.3875704
-10.5,-66.0,1.6541371,2.665924,3.0194967,3.8591905,5.1123652
-10.5,-65.75,1.6392585,2.6823847,3.049409,3.8946815,5.152357
-10.5,-65.5,1.6251369,2.6975405,3.0707111,3.9293473,5.1534333
-10.5,-65.25,1.6024994,2.6873121,3.0836618,3.9375558,5.2962523
-10.5,-65.0,1.6437428,2.7254887,3.085044,3.8807962,5.3277864
-10.5,-64.75,1.646913,2.7610533,3.1356206,3.98342,5.5791864
-10.5,-64.5,1.625483,2.7372391,3.1239352,3.9159064,5.458383
-10.5,-64.25,1.5358363,2.6724885,3.0250993,3.7915123,5.439669
-10.5,-64.0,1.4261072,2.5285194,2.881677,3.6498258,5.516945
-10.5,-63.75,1.363647,2.4556367,2.8095572,3.5934806,5.499863
-10.5,-63.5,1.4135543,2.528026,2.9077728,3.7782326,5.074862
-10.5,-63.25,1.482161,2.6600869,3.0763817,4.029634,5.126303
-10.5,-63.0,1.5215178,2.6475816,3.0627205,4.003964,5.0998316
-10.5,-62.75,1.5384321,2.6175406,3.023945,3.923478,5.109025
-10.5,-62.5,1.5088072,2.5977542,3.043342,3.9936182,5.369283
-10.5,-62.25,1.4758644,2.601414,3.010401,4.037487,5.4898067
-10.5,-62.0,1.4339157,2.5145173,2.9152458,3.887574,5.497109
-10.5,-61.75,1.4578364,2.4859843,2.8440335,3.6945715,5.413386
-10.5,-61.5,1.4901459,2.5036178,2.8379414,3.6006243,5.354751
-10.5,-61.25,1.4477322,2.4831142,2.8330703,3.6088097,5.368583
-10.5,-61.0,1.3696377,2.4170337,2.7633214,3.5311654,5.2181473
-10.5,-60.75,1.3813478,2.3818257,2.7269828,3.4978335,4.6617765
-10.5,-60.5,1.3750381,2.3687696,2.72094,3.4393275,4.7414923
-10.5,-60.25,1.4248767,2.4900315,2.8080375,3.5548058,4.7790556
-10.5,-60.0,1.4579041,2.5623057,2.9014828,3.6968224,4.8591886
-10.5,-59.75,1.4756386,2.5858264,2.928331,3.8011465,5.0007586
-10.5,-59.5,1.4723413,2.6050286,2.9737508,3.875524,5.3679137
-10.5,-59.25,1.487178,2.6323862,2.9967966,3.9427133,5.702352
-10.5,-59.0,1.4915938,2.6559246,3.0104702,3.9994354,5.8559628
-10.5,-58.75,1.4697173,2.652045,3.0406754,4.045523,5.5725617
-10.5,-58.5,1.4765928,2.645199,2.9978619,3.9640033,5.3733783
-10.5,-58.25,1.4645352,2.6064053,2.9897606,3.9709425,5.406415
-10.5,-58.0,1.4803171,2.7587543,3.1783566,4.227589,5.717414
-10.5,-57.75,1.526822,2.8499439,3.2781725,4.3664317,5.919205
-10.5,-57.5,1.5804057,2.8508673,3.275172,4.3555675,6.1203237
-10.5,-57.25,1.58396,2.7900226,3.1688488,4.212056,5.936579
-10.5,-57.0,1.5617853,2.7453353,3.0991442,4.176736,5.7137
-10.5,-56.75,1.5625395,2.753251,3.1119764,4.1339045,5.8417974
-10.5,-56.5,1.5892868,2.7664614,3.1036482,3.9342942,5.515834
-10.5,-56.25,1.5739311,2.6899955,3.0020769,3.6232967,4.823027
-10.5,-56.0,1.5052546,2.552406,2.8848433,3.5320742,4.844503
-10.5,-55.75,1.6236708,2.7418013,3.1805148,3.9953308,5.60957
-10.5,-55.5,1.6491873,2.7825496,3.203441,4.088357,5.6979966
-10.5,-55.25,1.609585,2.7231464,3.0941818,3.925304,5.4841943
-10.5,-55.0,1.5599886,2.6416256,2.964523,3.6755962,5.1814833
-10.5,-54.75,1.5526595,2.6157131,2.882123,3.4423282,4.8834486
-10.5,-54.5,1.6063106,2.7334359,2.9743066,3.4467597,4.856657
-10.5,-54.25,1.7069873,2.7813325,3.03127,3.5001068,4.79537
-10.5,-54.0,1.6791534,2.7578232,3.0097153,3.5160782,4.935336
-10.5,-53.75,1.5656359,2.6417773,2.881273,3.404105,5.043942
-10.5,-53.5,1.5141029,2.6218767,2.876053,3.3799381,4.5971284
-10.5,-53.25,1.5015861,2.689334,2.9788697,3.445016,4.1523166
-10.5,-53.0,1.538769,2.7380488,3.0218976,3.480222,4.324087
-10.5,-52.75,1.5743585,2.758668,3.0461717,3.5770679,4.5729938
-10.5,-52.5,1.5708266,2.716042,3.0243824,3.6581187,4.5946493
-10.5,-52.25,1.5260209,2.6024513,2.8898492,3.4400675,4.3697476
-10.5,-52.0,1.4611633,2.5297177,2.8203235,3.358429,4.394184
-10.5,-51.75,1.492382,2.6185462,2.9135582,3.4265797,4.427768
-10.5,-51.5,1.4981397,2.5574145,2.9091704,3.5528564,4.415109
-10.5,-51.25,1.421411,2.5984945,2.9644427,3.5294933,4.295249
-10.5,-51.0,1.4608977,2.615495,2.9724038,3.5645535,4.6213994
-10.5,-50.75,1.5484082,2.7399075,3.108555,3.7521074,5.365325
-10.5,-50.5,1.6245992,2.8559875,3.2969646,4.046179,6.054383
-10.5,-50.25,1.6572212,2.934634,3.3989892,4.1425085,6.2469316
-10.5,-50.0,1.6612985,2.9126427,3.3748682,4.2090955,6.1485057
-10.5,-49.75,1.6418941,2.8995519,3.3339798,4.3064203,6.265912
-10.5,-49.5,1.6488353,2.9448965,3.3955092,4.5733905,6.5731297
-10.5,-49.25,1.712453,2.9757748,3.4748273,4.928724,6.751161
-10.5,-49.0,1.696945,3.0607371,3.593519,5.1820207,6.648749
-10.5,-48.75,1.6311904,3.0342104,3.6792846,5.1349044,6.5137205
-10.5,-48.5,1.4903517,2.9100635,3.57519,5.039311,6.441866
-10.5,-48.25,1.4057659,3.0238526,3.7963018,5.232418,6.6795793
-10.5,-48.0,1.5183514,3.3932192,4.135448,5.352215,6.8764467
-10.5,-47.75,1.6497165,3.3973439,4.025643,5.066478,6.754347
-10.5,-47.5,1.751579,3.3371618,3.9737062,5.0843735,6.9467034
-10.5,-47.25,1.9601116,3.9244072,4.7880983,6.1091194,7.7889132
-10.5,-47.0,2.0134344,4.171763,5.161805,6.477746,7.8233247
-10.5,-46.75,1.9762182,4.2424974,5.1537905,6.4919457,7.890074
-10.5,-46.5,1.9948082,4.548846,5.4632063,6.841722,8.373077
-10.5,-46.25,2.1799095,4.9002686,5.8103437,7.109375,8.862197
-10.5,-46.0,2.2600431,4.867667,5.5932364,6.8364816,8.588732
-10.5,-45.75,2.2287965,4.4291186,4.965627,6.0538535,7.5948505
-10.5,-45.5,2.2609372,4.0812473,4.5065637,5.484502,7.4195333
-10.5,-45.25,2.1848218,3.823029,4.2541456,5.0936275,6.925375
-10.5,-45.0,2.0175023,3.4501946,3.8503966,4.685855,6.4939623
-10.5,-44.75,2.1841168,3.7712216,4.1481476,4.979345,6.7369905
-10.5,-44.5,2.453731,4.2864275,4.6461225,5.4786463,7.0198793
-10.5,-44.25,2.5955942,4.4829006,4.8312297,5.6754556,7.295867
-10.5,-44.0,2.802971,4.5371037,4.8791795,5.6881056,7.0718613
-10.5,-43.75,3.0227177,4.6958027,5.0393496,5.8033414,7.411742
-10.5,-43.5,3.1176848,4.9567404,5.3365445,6.1426096,7.640757
-10.5,-43.25,3.2790098,5.214539,5.5969887,6.524207,8.040273
-10.5,-43.0,3.5854914,5.453217,5.8775196,6.7325044,8.248178
-10.5,-42.75,3.8511896,5.77284,6.2348566,7.0704412,8.697263
-10.5,-42.5,3.9890268,5.6748676,6.0959444,6.9656796,8.474343
-10.5,-42.25,3.8189287,5.300771,5.7217593,6.6201363,8.142101
-10.5,-42.0,3.6914272,5.165464,5.6495414,6.6055408,8.048337
-10.5,-41.75,3.9047136,5.4038925,5.86511,6.854019,8.388698
