phase,quad_type,cell_x,cell_y,nivel,n_ciclones_contrib,n_ciclones,taxa_contagem_media,taxa_acumulada_media,cell_center_x_km,cell_center_y_km
mature,rotated,-2,-12,b90,3,1233,0.00011581281654274356,0.0015848205337549077,-150.0,-1150.0
mature,rotated,-2,-12,b95,1,1233,9.26891437840343e-06,0.00014183301663788235,-150.0,-1150.0
mature,rotated,-2,-12,q90,1,1233,3.2441200324412e-05,0.0004964155582325882,-150.0,-1150.0
mature,rotated,-2,-11,15_6,217,1233,0.06557801052251527,1.1230262644486235,-150.0,-1050.0
mature,rotated,-2,-11,20_0,16,1233,0.0033321042115867965,0.06923682416477578,-150.0,-1050.0
mature,rotated,-2,-11,b90,705,1233,0.22653881114118526,3.039689368495067,-150.0,-1050.0
mature,rotated,-2,-11,b95,508,1233,0.12771121481304837,1.8359358415866087,-150.0,-1050.0
mature,rotated,-2,-11,b99,298,1233,0.051462743202997784,0.7956583875350811,-150.0,-1050.0
mature,rotated,-2,-11,q90,479,1233,0.15722308758571066,2.219850694578764,-150.0,-1050.0
mature,rotated,-2,-11,q95,298,1233,0.08388244844375402,1.2576379544916672,-150.0,-1050.0
mature,rotated,-2,-11,q99,86,1233,0.01716148285979438,0.2873888039119181,-150.0,-1050.0
mature,rotated,-2,-10,15_6,276,1233,0.0901466175639642,1.5437883101051084,-150.0,-950.0
mature,rotated,-2,-10,20_0,19,1233,0.004000507221538858,0.08330353306423076,-150.0,-950.0
mature,rotated,-2,-10,b90,733,1233,0.26880895281299544,3.744228043882039,-150.0,-950.0
mature,rotated,-2,-10,b95,546,1233,0.16130531819812507,2.3978973410498616,-150.0,-950.0
mature,rotated,-2,-10,b99,358,1233,0.06762406412796737,1.0688607777937595,-150.0,-950.0
mature,rotated,-2,-10,q90,521,1233,0.1931150943476564,2.828822656995607,-150.0,-950.0
mature,rotated,-2,-10,q95,358,1233,0.11022677364902907,1.6945463397472829,-150.0,-950.0
mature,rotated,-2,-10,q99,118,1233,0.02368334794004253,0.409922419296742,-150.0,-950.0
mature,rotated,-2,-9,15_6,345,1233,0.12533156425596317,2.1628467871161337,-150.0,-850.0
mature,rotated,-2,-9,20_0,41,1233,0.0057248870255173735,0.12009670580296812,-150.0,-850.0
mature,rotated,-2,-9,25_0,2,1233,6.884804822668082e-05,0.001878088277974776,-150.0,-850.0
mature,rotated,-2,-9,b90,791,1233,0.325400005528426,4.701969374758826,-150.0,-850.0
mature,rotated,-2,-9,b95,602,1233,0.2077950822000034,3.1944064464692317,-150.0,-850.0
mature,rotated,-2,-9,b99,422,1233,0.09418029709609617,1.5438632697339991,-150.0,-850.0
mature,rotated,-2,-9,q90,582,1233,0.24566658604655459,3.7087314367439195,-150.0,-850.0
mature,rotated,-2,-9,q95,422,1233,0.14707919487190604,2.350043238759598,-150.0,-850.0
mature,rotated,-2,-9,q99,151,1233,0.03526625751948871,0.6122499748941548,-150.0,-850.0
mature,rotated,-2,-8,15_6,417,1233,0.17583029983868007,3.069548570718169,-150.0,-750.0
mature,rotated,-2,-8,20_0,69,1233,0.010555327820218159,0.22307603108351926,-150.0,-750.0
mature,rotated,-2,-8,25_0,2,1233,9.501030655281953e-05,0.0025929309516777425,-150.0,-750.0
mature,rotated,-2,-8,b90,844,1233,0.39475608758335184,5.884285309427915,-150.0,-750.0
mature,rotated,-2,-8,b95,702,1233,0.2704650763015425,4.273915306830221,-150.0,-750.0
mature,rotated,-2,-8,b99,502,1233,0.13553092381618376,2.290263458338921,-150.0,-750.0
mature,rotated,-2,-8,q90,679,1233,0.31464649707177966,4.876720987861607,-150.0,-750.0
mature,rotated,-2,-8,q95,502,1233,0.20197748474693955,3.319392997065,-150.0,-750.0
mature,rotated,-2,-8,q99,234,1233,0.057391782421508664,1.0299575514084567,-150.0,-750.0
mature,rotated,-2,-7,15_6,512,1233,0.23981530248231692,4.2510060873529465,-150.0,-650.0
mature,rotated,-2,-7,20_0,131,1233,0.024009668127645108,0.5087817699319037,-150.0,-650.0
mature,rotated,-2,-7,25_0,6,1233,0.00039559452990605635,0.010169961059898392,-150.0,-650.0
mature,rotated,-2,-7,b90,898,1233,0.46479713578952714,7.177080056793148,-150.0,-650.0
mature,rotated,-2,-7,b95,758,1233,0.34062588203657745,5.561748758849866,-150.0,-650.0
mature,rotated,-2,-7,b99,596,1233,0.19004816365644545,3.31089836578805,-150.0,-650.0
mature,rotated,-2,-7,q90,737,1233,0.38586477989083584,6.188298244282027,-150.0,-650.0
mature,rotated,-2,-7,q95,596,1233,0.26826290341964526,4.541795353810386,-150.0,-650.0
mature,rotated,-2,-7,q99,322,1233,0.09424544546991565,1.739348408614098,-150.0,-650.0
mature,rotated,-2,-6,15_6,597,1233,0.3152301061238334,5.702569363742296,-150.0,-550.0
mature,rotated,-2,-6,20_0,198,1233,0.0497376829319584,1.0665421038928518,-150.0,-550.0
mature,rotated,-2,-6,25_0,8,1233,0.000978725052777325,0.025675860555621856,-150.0,-550.0
mature,rotated,-2,-6,b90,949,1233,0.5370453157055948,8.600068309335768,-150.0,-550.0
mature,rotated,-2,-6,b95,827,1233,0.4155713649206011,7.015979976250206,-150.0,-550.0
mature,rotated,-2,-6,b99,675,1233,0.25893979247294024,4.652314880450521,-150.0,-550.0
mature,rotated,-2,-6,q90,802,1233,0.45994621340283,7.624638231700915,-150.0,-550.0
mature,rotated,-2,-6,q95,675,1233,0.34501549578657487,6.017262916761193,-150.0,-550.0
mature,rotated,-2,-6,q99,412,1233,0.14771327824154298,2.8156264676658043,-150.0,-550.0
mature,rotated,-2,-5,15_6,654,1233,0.3774462268495167,7.004785970783052,-150.0,-450.0
mature,rotated,-2,-5,20_0,273,1233,0.08635996629616104,1.8785606544172961,-150.0,-450.0
mature,rotated,-2,-5,25_0,27,1233,0.0029652956373258993,0.0773228244530503,-150.0,-450.0
mature,rotated,-2,-5,b90,993,1233,0.5943283070633191,9.858824650531922,-150.0,-450.0
mature,rotated,-2,-5,b95,871,1233,0.47973852167084996,8.354084431442457,-150.0,-450.0
mature,rotated,-2,-5,b99,732,1233,0.32360802862273375,5.99721467307879,-150.0,-450.0
mature,rotated,-2,-5,q90,853,1233,0.5221873036902317,8.945055773725278,-150.0,-450.0
mature,rotated,-2,-5,q95,732,1233,0.40973287467072467,7.363149915414581,-150.0,-450.0
mature,rotated,-2,-5,q99,491,1233,0.20788711157858886,4.076562624284013,-150.0,-450.0
mature,rotated,-2,-4,15_6,694,1233,0.41972515775658276,7.959385753063992,-150.0,-350.0
mature,rotated,-2,-4,20_0,323,1233,0.12623355878275475,2.7687576611459033,-150.0,-350.0
mature,rotated,-2,-4,25_0,44,1233,0.007305291206455346,0.18990008136986317,-150.0,-350.0
mature,rotated,-2,-4,b90,1017,1233,0.6363983220653858,10.833544175183706,-150.0,-350.0
mature,rotated,-2,-4,b95,908,1233,0.5244967738076315,9.358367088861224,-150.0,-350.0
mature,rotated,-2,-4,b99,785,1233,0.3705731542999594,7.031055793711206,-150.0,-350.0
mature,rotated,-2,-4,q90,891,1233,0.5670301340629612,9.955077690209144,-150.0,-350.0
mature,rotated,-2,-4,q95,785,1233,0.4558687434165466,8.380701639373886,-150.0,-350.0
mature,rotated,-2,-4,q99,544,1233,0.25607049238660085,5.140841337006765,-150.0,-350.0
mature,rotated,-2,-3,15_6,727,1233,0.4392577243453037,8.385160425671286,-150.0,-250.0
mature,rotated,-2,-3,20_0,334,1233,0.1425906586584837,3.1414160663965403,-150.0,-250.0
mature,rotated,-2,-3,25_0,46,1233,0.009163788114714206,0.2387545250045279,-150.0,-250.0
mature,rotated,-2,-3,b90,1043,1233,0.6566779316107755,11.295851448894538,-150.0,-250.0
mature,rotated,-2,-3,b95,936,1233,0.5460223960045488,9.823417693625458,-150.0,-250.0
mature,rotated,-2,-3,b99,812,1233,0.38863327769425127,7.440799069271033,-150.0,-250.0
mature,rotated,-2,-3,q90,915,1233,0.5875864422512986,10.411689113850976,-150.0,-250.0
mature,rotated,-2,-3,q95,812,1233,0.47675312298829187,8.83086991971573,-150.0,-250.0
mature,rotated,-2,-3,q99,561,1233,0.2714599694040405,5.499944810416255,-150.0,-250.0
mature,rotated,-2,-2,15_6,733,1233,0.435206649297979,8.236161548630976,-150.0,-150.0
mature,rotated,-2,-2,20_0,324,1233,0.13014775504615608,2.8657270764264213,-150.0,-150.0
mature,rotated,-2,-2,25_0,45,1233,0.008955181254067041,0.2330336508759108,-150.0,-150.0
mature,rotated,-2,-2,b90,1041,1233,0.6544677724916256,11.184385436882103,-150.0,-150.0
mature,rotated,-2,-2,b95,938,1233,0.5411051984735636,9.672388433182359,-150.0,-150.0
mature,rotated,-2,-2,b99,802,1233,0.3777097265791365,7.191884120763234,-150.0,-150.0
mature,rotated,-2,-2,q90,920,1233,0.5818404003084857,10.24616773850195,-150.0,-150.0
mature,rotated,-2,-2,q95,802,1233,0.4680080671808437,8.63336613417575,-150.0,-150.0
mature,rotated,-2,-2,q99,532,1233,0.25374684381690876,5.130161847164841,-150.0,-150.0
mature,rotated,-2,-1,15_6,708,1233,0.4013818616599942,7.476736655094249,-150.0,-50.0
mature,rotated,-2,-1,20_0,268,1233,0.0995467149851485,2.183506360399578,-150.0,-50.0
mature,rotated,-2,-1,25_0,40,1233,0.005782246939645857,0.14973643804841466,-150.0,-50.0
mature,rotated,-2,-1,b90,1031,1233,0.632773990889211,10.620478921342674,-150.0,-50.0
mature,rotated,-2,-1,b95,927,1233,0.5128639397469184,9.007724722549252,-150.0,-50.0
mature,rotated,-2,-1,b99,779,1233,0.3394734685164185,6.36651665121909,-150.0,-50.0
mature,rotated,-2,-1,q90,907,1233,0.5583950281138067,9.650996910849708,-150.0,-50.0
mature,rotated,-2,-1,q95,779,1233,0.434185180291047,7.8765884798291905,-150.0,-50.0
mature,rotated,-2,-1,q99,496,1233,0.21351832780860297,4.271781671532943,-150.0,-50.0
mature,rotated,-2,0,15_6,682,1233,0.36683276334825765,6.716459962366821,-150.0,50.0
mature,rotated,-2,0,20_0,212,1233,0.07034255500883832,1.5294524255230753,-150.0,50.0
mature,rotated,-2,0,25_0,18,1233,0.0020573247729388866,0.05358906060872581,-150.0,50.0
mature,rotated,-2,0,b90,1033,1233,0.6212393291194578,10.190650195067258,-150.0,50.0
mature,rotated,-2,0,b95,922,1233,0.488637571659533,8.395303328802333,-150.0,50.0
mature,rotated,-2,0,b99,764,1233,0.3023671032619783,5.560407183195757,-150.0,50.0
mature,rotated,-2,0,q90,903,1233,0.5397097767939958,9.121963128990563,-150.0,50.0
mature,rotated,-2,0,q95,764,1233,0.4024904844411421,7.151560078020244,-150.0,50.0
mature,rotated,-2,0,q99,434,1233,0.17605069920352498,3.4643855916159203,-150.0,50.0
mature,rotated,-2,1,15_6,669,1233,0.3475642901392345,6.2562837223352545,-150.0,150.0
mature,rotated,-2,1,20_0,184,1233,0.050112607151438615,1.0811589182750225,-150.0,150.0
mature,rotated,-2,1,25_0,7,1233,0.0008398747857743136,0.022922295972442455,-150.0,150.0
mature,rotated,-2,1,b90,1053,1233,0.622199640975873,10.003939045685435,-150.0,150.0
mature,rotated,-2,1,b95,941,1233,0.47253077872607047,7.976206019624329,-150.0,150.0
mature,rotated,-2,1,b99,748,1233,0.2777038154672712,5.009450578189199,-150.0,150.0
mature,rotated,-2,1,q90,920,1233,0.5288303931138023,8.779496759989268,-150.0,150.0
mature,rotated,-2,1,q95,748,1233,0.380677670179142,6.644485527597062,-150.0,150.0
mature,rotated,-2,1,q99,407,1233,0.15000033112586564,2.8990020905442098,-150.0,150.0
mature,rotated,-2,2,15_6,656,1233,0.32512201553504017,5.788462061866806,-150.0,250.0
mature,rotated,-2,2,20_0,166,1233,0.03739476870646894,0.8021774516611908,-150.0,250.0
mature,rotated,-2,2,25_0,3,1233,0.0006600536527543827,0.01850621393789065,-150.0,250.0
mature,rotated,-2,2,b90,1066,1233,0.6107647108838291,9.698970998567603,-150.0,250.0
mature,rotated,-2,2,b95,930,1233,0.4515099313425847,7.535368753144239,-150.0,250.0
mature,rotated,-2,2,b99,742,1233,0.25524594755320107,4.5423508313268,-150.0,250.0
mature,rotated,-2,2,q90,910,1233,0.5117580092488849,8.39162518572494,-150.0,250.0
mature,rotated,-2,2,q95,742,1233,0.35676782955637076,6.159027357339922,-150.0,250.0
mature,rotated,-2,2,q99,395,1233,0.12974717495870844,2.4723215940094563,-150.0,250.0
mature,rotated,-2,3,15_6,649,1233,0.3002089394823767,5.299364746686441,-150.0,350.0
mature,rotated,-2,3,20_0,123,1233,0.027340781958444013,0.5837047273505911,-150.0,350.0
mature,rotated,-2,3,25_0,4,1233,0.0004922328279992513,0.014495458746292577,-150.0,350.0
mature,rotated,-2,3,b90,1064,1233,0.5908310090916759,9.29133647638934,-150.0,350.0
mature,rotated,-2,3,b95,918,1233,0.42429604354790834,7.017739653466255,-150.0,350.0
mature,rotated,-2,3,b99,707,1233,0.2286826992047084,4.033120443044495,-150.0,350.0
mature,rotated,-2,3,q90,899,1233,0.48611886013750283,7.900971495779256,-150.0,350.0
mature,rotated,-2,3,q95,707,1233,0.32487709522382846,5.571935724341513,-150.0,350.0
mature,rotated,-2,3,q99,360,1233,0.10946374062733746,2.061644424469679,-150.0,350.0
mature,rotated,-2,4,15_6,618,1233,0.2707610031506354,4.743075644445136,-150.0,450.0
mature,rotated,-2,4,20_0,100,1233,0.02127434955112674,0.4533419378043434,-150.0,450.0
mature,rotated,-2,4,25_0,4,1233,0.0005314380842617492,0.015638722643512522,-150.0,450.0
mature,rotated,-2,4,b90,1037,1233,0.5463428103660756,8.537778230915295,-150.0,450.0
mature,rotated,-2,4,b95,872,1233,0.3863303111635458,6.347505161298487,-150.0,450.0
mature,rotated,-2,4,b99,668,1233,0.19854953416074048,3.4776727943596257,-150.0,450.0
mature,rotated,-2,4,q90,854,1233,0.4459850145807615,7.206472067796468,-150.0,450.0
mature,rotated,-2,4,q95,668,1233,0.2912688886047515,4.9575250491369705,-150.0,450.0
mature,rotated,-2,4,q99,310,1233,0.08983652157996588,1.6851957046982813,-150.0,450.0
mature,rotated,-2,5,15_6,560,1233,0.22815772935573791,3.967161758099175,-150.0,550.0
mature,rotated,-2,5,20_0,81,1233,0.014840938531733563,0.3180215740716989,-150.0,550.0
mature,rotated,-2,5,25_0,7,1233,0.0008274789623233726,0.022322676135399226,-150.0,550.0
mature,rotated,-2,5,b90,987,1233,0.4854009983651786,7.496127202773454,-150.0,550.0
mature,rotated,-2,5,b95,821,1233,0.3305385855617823,5.378234609786347,-150.0,550.0
mature,rotated,-2,5,b99,610,1233,0.1614028962413638,2.802121044143152,-150.0,550.0
mature,rotated,-2,5,q90,800,1233,0.3853138471122326,6.1681260241078695,-150.0,550.0
mature,rotated,-2,5,q95,610,1233,0.2465827505939443,4.150301914845503,-150.0,550.0
mature,rotated,-2,5,q99,258,1233,0.06728317276468626,1.2614037289598594,-150.0,550.0
mature,rotated,-2,6,15_6,475,1233,0.17539055075647356,3.040157023768035,-150.0,650.0
mature,rotated,-2,6,20_0,63,1233,0.010248769713536684,0.221182817673083,-150.0,650.0
mature,rotated,-2,6,25_0,10,1233,0.0009237479982773874,0.024621027198565668,-150.0,650.0
mature,rotated,-2,6,b90,917,1233,0.4032027145252908,6.149383124920288,-150.0,650.0
mature,rotated,-2,6,b95,734,1233,0.26112907852932443,4.217131791193225,-150.0,650.0
mature,rotated,-2,6,b99,510,1233,0.12128082468783037,2.095626327013459,-150.0,650.0
mature,rotated,-2,6,q90,709,1233,0.30949864326324455,4.913894215452707,-150.0,650.0
mature,rotated,-2,6,q95,510,1233,0.18674311038543787,3.1322504362168417,-150.0,650.0
mature,rotated,-2,6,q99,197,1233,0.048677401771855165,0.9095472463790231,-150.0,650.0
mature,rotated,-2,7,15_6,412,1233,0.1291993077889461,2.2298392094532984,-150.0,750.0
mature,rotated,-2,7,20_0,41,1233,0.005617368606599395,0.12303993998048297,-150.0,750.0
mature,rotated,-2,7,25_0,6,1233,0.0006305935282116612,0.016938209178906618,-150.0,750.0
mature,rotated,-2,7,b90,831,1233,0.32173105255028156,4.836433296600808,-150.0,750.0
mature,rotated,-2,7,b95,644,1233,0.19751246566930605,3.1633660080385586,-150.0,750.0
mature,rotated,-2,7,b99,413,1233,0.08926735150405256,1.5310452911453891,-150.0,750.0
mature,rotated,-2,7,q90,613,1233,0.23596803237682748,3.713755273207767,-150.0,750.0
mature,rotated,-2,7,q95,413,1233,0.13862921031417128,2.3097560755295197,-150.0,750.0
mature,rotated,-2,7,q99,151,1233,0.03474980649502329,0.6420204022821918,-150.0,750.0
mature,rotated,-2,8,15_6,323,1233,0.09196136757059693,1.5824270933020326,-150.0,850.0
mature,rotated,-2,8,20_0,30,1233,0.004327836729160264,0.09328600237183717,-150.0,850.0
mature,rotated,-2,8,25_0,3,1233,0.0003098530999030423,0.008501931858578577,-150.0,850.0
mature,rotated,-2,8,b90,730,1233,0.24885608647097002,3.7012104058591038,-150.0,850.0
mature,rotated,-2,8,b95,539,1233,0.14694496111856298,2.3323872966165564,-150.0,850.0
mature,rotated,-2,8,b99,333,1233,0.06385610237147568,1.089641515838833,-150.0,850.0
mature,rotated,-2,8,q90,504,1233,0.1773975332662474,2.7633363397125743,-150.0,850.0
mature,rotated,-2,8,q95,333,1233,0.10065488963349414,1.6700164070952497,-150.0,850.0
mature,rotated,-2,8,q99,109,1233,0.02381074440696802,0.43762132051961006,-150.0,850.0
mature,rotated,-2,9,15_6,244,1233,0.06570621361171934,1.1265207508240216,-150.0,950.0
mature,rotated,-2,9,20_0,17,1233,0.002527328658673855,0.05415099782267333,-150.0,950.0
mature,rotated,-2,9,25_0,2,1233,0.00011433693723359492,0.0030122918895790314,-150.0,950.0
mature,rotated,-2,9,b90,655,1233,0.1920699221025582,2.8277505450851437,-150.0,950.0
mature,rotated,-2,9,b95,437,1233,0.11087228522293033,1.7361892018803997,-150.0,950.0
mature,rotated,-2,9,b99,250,1233,0.04562997947191289,0.7632864439863475,-150.0,950.0
mature,rotated,-2,9,q90,413,1233,0.135374254346454,2.0829755573603785,-150.0,950.0
mature,rotated,-2,9,q95,250,1233,0.07494495715123907,1.218553197086594,-150.0,950.0
mature,rotated,-2,9,q99,71,1233,0.015416192670288332,0.2793341602356419,-150.0,950.0
mature,rotated,-2,10,15_6,186,1233,0.04876734283667496,0.8309331634341945,-150.0,1050.0
mature,rotated,-2,10,20_0,13,1233,0.0013604269856254284,0.029384698868223647,-150.0,1050.0
mature,rotated,-2,10,25_0,1,1233,8.537157980108421e-05,0.0023165167220175055,-150.0,1050.0
mature,rotated,-2,10,b90,557,1233,0.14854246027489615,2.1482030916932127,-150.0,1050.0
mature,rotated,-2,10,b95,373,1233,0.0830189106908865,1.2804867722199555,-150.0,1050.0
mature,rotated,-2,10,b99,202,1233,0.031227585872723167,0.5167905739691028,-150.0,1050.0
mature,rotated,-2,10,q90,336,1233,0.10231575674660726,1.5498733784604286,-150.0,1050.0
mature,rotated,-2,10,q95,202,1233,0.05309635147036288,0.8524794902519454,-150.0,1050.0
mature,rotated,-2,10,q99,56,1233,0.010257236097452677,0.18242831909873822,-150.0,1050.0
mature,rotated,-2,11,b90,6,1233,0.000285814085728212,0.0030178708090098636,-150.0,1150.0
mature,rotated,-2,11,b95,4,1233,0.00021168564749500776,0.0021334071401377303,-150.0,1150.0
mature,rotated,-2,11,b99,3,1233,0.00014181438998957246,0.0011515179809669315,-150.0,1150.0
mature,rotated,-2,11,q90,4,1233,0.00023703885447122887,0.0024610276888995717,-150.0,1150.0
mature,rotated,-2,11,q95,3,1233,0.00018074383037886688,0.001729645245653386,-150.0,1150.0
mature,rotated,-2,11,q99,1,1233,0.00011586142973004286,0.0007660998045092951,-150.0,1150.0
mature,rotated,-1,-12,15_6,100,1233,0.012993146815213649,0.2192088307084368,-50.0,-1150.0
mature,rotated,-1,-12,20_0,3,1233,0.00018019970382628854,0.00368025392302835,-50.0,-1150.0
mature,rotated,-1,-12,b90,316,1233,0.036547462531344846,0.5290848261141518,-50.0,-1150.0
mature,rotated,-1,-12,b95,209,1233,0.01941558428150564,0.30087737575601775,-50.0,-1150.0
mature,rotated,-1,-12,b99,88,1233,0.0058915906706799685,0.0968328824182969,-50.0,-1150.0
mature,rotated,-1,-12,q90,188,1233,0.024731876519376323,0.37720038764720043,-50.0,-1150.0
mature,rotated,-1,-12,q95,88,1233,0.010787296870150204,0.17470429710615865,-50.0,-1150.0
mature,rotated,-1,-12,q99,18,1233,0.0011781989961271821,0.021380167639496378,-50.0,-1150.0
mature,rotated,-1,-11,15_6,214,1233,0.06277612942808847,1.0704770173808424,-50.0,-1050.0
mature,rotated,-1,-11,20_0,13,1233,0.0025230168140497854,0.05297106912511271,-50.0,-1050.0
mature,rotated,-1,-11,b90,672,1233,0.21684486202952594,2.9059140194181357,-50.0,-1050.0
mature,rotated,-1,-11,b95,482,1233,0.12306383406545249,1.7658965330638277,-50.0,-1050.0
mature,rotated,-1,-11,b99,288,1233,0.04740497747712623,0.7267223529364968,-50.0,-1050.0
mature,rotated,-1,-11,q90,457,1233,0.15142799496256484,2.1367851210800413,-50.0,-1050.0
mature,rotated,-1,-11,q95,288,1233,0.07973137139906604,1.1876262761422922,-50.0,-1050.0
mature,rotated,-1,-11,q99,85,1233,0.016182328154805088,0.266011233630062,-50.0,-1050.0
mature,rotated,-1,-10,15_6,270,1233,0.08476597606229545,1.447468980758863,-50.0,-950.0
mature,rotated,-1,-10,20_0,20,1233,0.0032493391273746884,0.06748765336077304,-50.0,-950.0
mature,rotated,-1,-10,b90,718,1233,0.25472181498360813,3.5465230844767133,-50.0,-950.0
mature,rotated,-1,-10,b95,520,1233,0.15158283361199665,2.246886142446788,-50.0,-950.0
mature,rotated,-1,-10,b99,325,1233,0.06069361618047283,0.9613236995326888,-50.0,-950.0
mature,rotated,-1,-10,q90,493,1233,0.1836025110671338,2.679782820778332,-50.0,-950.0
mature,rotated,-1,-10,q95,325,1233,0.10030524403687,1.5498199230004868,-50.0,-950.0
mature,rotated,-1,-10,q99,102,1233,0.02088865043381091,0.3588625265255455,-50.0,-950.0
mature,rotated,-1,-9,15_6,337,1233,0.11719946708233969,2.012860584934649,-50.0,-850.0
mature,rotated,-1,-9,20_0,30,1233,0.004675644314171196,0.09746275743646732,-50.0,-850.0
mature,rotated,-1,-9,b90,777,1233,0.30798552012684516,4.434318748612923,-50.0,-850.0
mature,rotated,-1,-9,b95,583,1233,0.19423557459906385,2.972059291158041,-50.0,-850.0
